reach,x,t,day_no,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
1,807,4035,2,07/08/2019 05:40,58.581,38.22641262,10.12,0.049345788,10.58,10.19,97.3
1,808,4040,2,07/08/2019 05:45,59.06125,38.66054817,10.19,0.051372892,10.58,10.17,97.3
1,809,4045,2,07/08/2019 05:50,59.5415,39.09468371,10.25,0.050736362,10.59,10.15,97.3
1,810,4050,2,07/08/2019 05:55,60.02175,39.52881926,10.35,0.054300932,10.59,10.17,97.3
1,811,4055,2,07/08/2019 06:00,60.502,39.96295481,10.46,0.054281346,10.61,10.12,97.3
1,812,4060,2,07/08/2019 06:05,61.00558333,40.41597886,10.57,0.057865502,10.59,10.18,97.3
1,813,4065,2,07/08/2019 06:10,61.50916667,40.8690029,10.65,0.063750959,10.6,10.14,97.3
1,814,4070,2,07/08/2019 06:15,62.01275,41.32202695,10.71,0.062987122,10.6,10.14,97.3
1,815,4075,2,07/08/2019 06:20,62.51633333,41.775051,10.75,0.066708376,10.59,10.14,97.3
1,816,4080,2,07/08/2019 06:25,63.01991667,42.22807505,10.81,0.076089854,10.6,10.17,97.3
1,817,4085,2,07/08/2019 06:30,63.5235,42.6810991,10.84,0.082553085,10.6,10.18,97.3
1,818,4090,2,07/08/2019 06:35,64.02708333,43.13412314,10.88,0.09577333,10.6,10.19,97.3
1,819,4095,2,07/08/2019 06:40,64.53066667,43.58714719,10.98,0.106545381,10.62,10.18,97.3
1,820,4100,2,07/08/2019 06:45,65.03425,44.04017124,11.01,0.118198782,10.62,10.15,97.3
1,821,4105,2,07/08/2019 06:50,65.53783333,44.49319529,11.04,0.143562067,10.63,10.13,97.3
1,822,4110,2,07/08/2019 06:55,66.04141667,44.94621933,11.07,0.197324396,10.63,10.17,97.3
1,823,4115,2,07/08/2019 07:00,66.545,45.39924338,11.11,0.235124504,10.67,10.12,97.3
1,824,4120,2,07/08/2019 07:05,65.83275,45.87160432,11.12,0.212601124,10.65,10.21,97.3
1,825,4125,2,07/08/2019 07:10,65.1205,46.34396525,11.14,0.245015205,10.67,10.16,97.3
1,826,4130,2,07/08/2019 07:15,64.40825,46.81632619,11.16,0.240314674,10.67,10.19,97.3
1,827,4135,2,07/08/2019 07:20,63.696,47.28868712,11.2,0.248638532,10.69,10.14,97.3
1,828,4140,2,07/08/2019 07:25,62.98375,47.76104806,11.21,0.290061966,10.7,10.15,97.3
1,829,4145,2,07/08/2019 07:30,62.2715,48.23340899,11.23,0.285263507,10.69,10.22,97.3
1,830,4150,2,07/08/2019 07:35,61.55925,48.70576993,11.25,0.406106338,10.72,10.17,97.3
1,831,4155,2,07/08/2019 07:40,60.847,49.17813086,11.26,0.456245341,10.73,10.19,97.3
1,832,4160,2,07/08/2019 07:45,60.13475,49.65049179,11.28,0.493164099,10.73,10.18,97.3
1,833,4165,2,07/08/2019 07:50,59.4225,50.12285273,11.28,0.533020689,10.73,10.23,97.3
1,834,4170,2,07/08/2019 07:55,58.71025,50.59521366,11.28,0.597555069,10.74,10.25,97.3
1,835,4175,2,07/08/2019 08:00,57.998,51.0675746,11.31,0.621743221,10.76,10.24,97.3
1,836,4180,2,07/08/2019 08:05,57.96016667,51.22349421,11.34,0.642308047,10.77,10.27,97.3
1,837,4185,2,07/08/2019 08:10,57.92233333,51.37941382,11.35,0.653373881,10.78,10.3,97.3
1,838,4190,2,07/08/2019 08:15,57.8845,51.53533343,11.34,0.678835094,10.79,10.33,97.3
1,839,4195,2,07/08/2019 08:20,57.84666667,51.69125304,11.35,0.699008208,10.82,10.28,97.3
1,840,4200,2,07/08/2019 08:25,57.80883333,51.84717265,11.35,0.721139877,10.83,10.33,97.3
1,841,4205,2,07/08/2019 08:30,57.771,52.00309226,11.36,0.733282917,10.83,10.32,97.3
1,842,4210,2,07/08/2019 08:35,57.73316667,52.15901188,11.36,0.74483839,10.84,10.38,97.3
1,843,4215,2,07/08/2019 08:40,57.69533333,52.31493149,11.35,0.767949337,10.85,10.39,97.3
1,844,4220,2,07/08/2019 08:45,57.6575,52.4708511,11.35,0.784401197,10.86,10.44,97.2
1,845,4225,2,07/08/2019 08:50,57.61966667,52.62677071,11.33,0.792235417,10.87,10.45,97.2
1,846,4230,2,07/08/2019 08:55,57.58183333,52.78269032,11.34,0.820634461,10.88,10.36,97.2
1,847,4235,2,07/08/2019 09:00,57.544,52.93860993,11.31,0.829447958,10.91,10.41,97.2
1,848,4240,2,07/08/2019 09:05,57.55141667,53.04250083,11.32,0.825530848,10.92,10.44,97.2
1,849,4245,2,07/08/2019 09:10,57.55883333,53.14639174,11.32,0.853929893,10.92,10.43,97.2
1,850,4250,2,07/08/2019 09:15,57.56625,53.25028264,11.3,0.882328937,10.94,10.44,97.2
1,851,4255,2,07/08/2019 09:20,57.57366667,53.35417355,11.3,0.90387304,10.92,10.62,97.2
1,852,4260,2,07/08/2019 09:25,57.58108333,53.45806445,11.32,0.918562201,10.97,10.47,97.2
1,853,4265,2,07/08/2019 09:30,57.5885,53.56195536,11.31,0.781659221,10.98,10.44,97.2
1,854,4270,2,07/08/2019 09:35,57.59591667,53.66584626,11.31,0.875473996,10.95,10.62,97.2
1,855,4275,2,07/08/2019 09:40,57.60333333,53.76973716,11.29,0.93423064,10.98,10.58,97.2
1,856,4280,2,07/08/2019 09:45,57.61075,53.87362807,11.29,0.78733903,11,10.6,97.2
1,857,4285,2,07/08/2019 09:50,57.61816667,53.97751897,11.29,0.727994819,11.02,10.62,97.2
1,858,4290,2,07/08/2019 09:55,57.62558333,54.08140988,11.3,0.597065431,11,10.68,97.2
1,859,4295,2,07/08/2019 10:00,57.633,54.18530078,11.28,0.616357196,10.98,10.71,97.2
1,860,4300,2,07/08/2019 10:05,57.54675,54.26321646,11.28,1.086997914,11,10.79,97.2
1,861,4305,2,07/08/2019 10:10,57.4605,54.34113214,11.28,1.225076027,10.99,10.85,97.2
1,862,4310,2,07/08/2019 10:15,57.37425,54.41904783,11.27,1.214303976,11.06,10.71,97.2
1,863,4315,2,07/08/2019 10:20,57.288,54.49696351,11.26,1.296563278,11.02,10.81,97.2
1,864,4320,2,07/08/2019 10:25,57.20175,54.57487919,11.27,1.133023952,11.05,10.92,97.2
1,865,4325,2,07/08/2019 10:30,57.1155,54.65279487,11.27,0.510301453,11.08,10.85,97.2
1,866,4330,2,07/08/2019 10:35,57.02925,54.73071055,11.26,0.769907892,11.04,10.85,97.2
1,867,4335,2,07/08/2019 10:40,56.943,54.80862623,11.26,1.265226401,11.04,10.98,97.2
1,868,4340,2,07/08/2019 10:45,56.85675,54.88654191,11.26,1.190801318,11.09,10.89,97.2
1,869,4345,2,07/08/2019 10:50,56.7705,54.96445759,11.28,1.067412366,11.07,11.03,97.2
1,870,4350,2,07/08/2019 10:55,56.68425,55.04237327,11.26,1.202552647,11.08,11.09,97.2
1,871,4355,2,07/08/2019 11:00,56.598,55.12028895,11.26,1.134003229,11.08,11.09,97.2
1,872,4360,2,07/08/2019 11:05,56.71391667,55.15371983,11.25,1.227034582,11.06,11.18,97.2
1,873,4365,2,07/08/2019 11:10,56.82983333,55.18715071,11.24,1.333775819,11.1,11.11,97.2
1,874,4370,2,07/08/2019 11:15,56.94575,55.22058159,11.23,1.284811949,11.08,11.27,97.2
1,875,4375,2,07/08/2019 11:20,57.06166667,55.25401247,11.23,1.076225863,11.09,11.35,97.2
1,876,4380,2,07/08/2019 11:25,57.17758333,55.28744335,11.22,0.896038821,11.11,11.34,97.2
1,877,4385,2,07/08/2019 11:30,57.2935,55.32087423,11.23,1.069370921,11.13,11.33,97.2
1,878,4390,2,07/08/2019 11:35,57.40941667,55.3543051,11.23,0.988090897,11.1,11.48,97.2
