reach,x,t,date_time,Qi,Q,Qsite,Ci,PAR,Cs,Cobs,PAR_umol
1,478,2390,06/08/2019 02:15,27.133,41.68159782,2500.895869,10.28,0,10.36406105,10.71,0
1,479,2395,06/08/2019 02:20,27.18,41.33686591,2480.211954,10.26,0,10.34700745,10.68,0
1,480,2400,06/08/2019 02:25,27.227,40.99213399,2459.52804,10.25,0,10.36050883,10.68,0
1,481,2405,06/08/2019 02:30,27.274,40.64740208,2438.844125,10.25,0,10.34356612,10.67,0
1,482,2410,06/08/2019 02:35,27.321,40.30267017,2418.16021,10.24,0,10.33409518,10.65,0
1,483,2415,06/08/2019 02:40,27.368,39.95793825,2397.476295,10.23,0,10.28428703,10.61,0
1,484,2420,06/08/2019 02:45,27.415,39.61320634,2376.79238,10.23,0,10.2672557,10.56,0
1,485,2425,06/08/2019 02:50,27.462,39.26847443,2356.108466,10.21,0,10.30224175,10.59,0
1,486,2430,06/08/2019 02:55,27.509,38.92374251,2335.424551,10.2,0,10.31337914,10.61,0
1,487,2435,06/08/2019 03:00,27.556,38.5790106,2314.740636,10.2,0,10.28258927,10.57,0
1,488,2440,06/08/2019 03:05,27.55875,38.33985871,2300.391522,10.2,0,10.35103493,10.61,0
1,489,2445,06/08/2019 03:10,27.5615,38.10070681,2286.042409,10.18,0,10.30342871,10.56,0
1,490,2450,06/08/2019 03:15,27.56425,37.86155492,2271.693295,10.16,0,10.31982856,10.57,0
1,491,2455,06/08/2019 03:20,27.567,37.62240302,2257.344181,10.17,0,10.27928931,10.55,0
1,492,2460,06/08/2019 03:25,27.56975,37.38325113,2242.995068,10.15,0,10.31415265,10.54,0
1,493,2465,06/08/2019 03:30,27.5725,37.14409923,2228.645954,10.14,0,10.37767165,10.58,0
1,494,2470,06/08/2019 03:35,27.57525,36.90494734,2214.29684,10.14,0,10.34815259,10.55,0
1,495,2475,06/08/2019 03:40,27.578,36.66579545,2199.947727,10.12,0,10.38072026,10.58,0
1,496,2480,06/08/2019 03:45,27.58075,36.42664355,2185.598613,10.12,0,10.35215383,10.53,0
1,497,2485,06/08/2019 03:50,27.5835,36.18749166,2171.249499,10.11,0,10.39212703,10.59,0
1,498,2490,06/08/2019 03:55,27.58625,35.94833976,2156.900386,10.11,0,10.34158313,10.53,0
1,499,2495,06/08/2019 04:00,27.589,35.70918787,2142.551272,10.09,2.84E-05,10.34116077,10.51,0.029
1,500,2500,06/08/2019 04:05,29.98241667,35.53451709,2132.071025,10.08,9.89E-05,10.35238746,10.51,0.101
1,501,2505,06/08/2019 04:10,32.37583333,35.3598463,2121.590778,10.07,0.000193897,10.35401513,10.49,0.198
1,502,2510,06/08/2019 04:15,34.76925,35.18517552,2111.110531,10.06,0.000385835,10.32244436,10.49,0.394
1,503,2515,06/08/2019 04:20,37.16266667,35.01050474,2100.630284,10.05,0.000804966,10.17534063,10.37,0.822
1,504,2520,06/08/2019 04:25,39.55608333,34.83583396,2090.150037,10.04,0.001360216,10.22666569,10.41,1.389
1,505,2525,06/08/2019 04:30,41.9495,34.66116317,2079.66979,10.01,0.002020249,10.29458377,10.45,2.063
1,506,2530,06/08/2019 04:35,44.34291667,34.48649239,2069.189544,10,0.00241196,10.3447448,10.45,2.463
1,507,2535,06/08/2019 04:40,46.73633333,34.31182161,2058.709297,10,0.003392217,10.3780579,10.47,3.464
1,508,2540,06/08/2019 04:45,49.12975,34.13715083,2048.22905,10,0.006309484,10.29705717,10.41,6.443
1,509,2545,06/08/2019 04:50,51.52316667,33.96248005,2037.748803,9.99,0.009773188,10.29909565,10.39,9.98
1,510,2550,06/08/2019 04:55,53.91658333,33.78780926,2027.268556,9.99,0.010967907,10.32472484,10.42,11.2
1,511,2555,06/08/2019 05:00,56.31,33.61313848,2016.788309,10,0.013318173,10.32655482,10.42,13.6
1,512,2560,06/08/2019 05:05,56.76283333,34.10488026,2046.292815,10.02,0.014052631,10.34077012,10.42,14.35
1,513,2565,06/08/2019 05:10,57.21566667,34.59662204,2075.797322,10.03,0.01464999,10.33840634,10.39,14.96
1,514,2570,06/08/2019 05:15,57.6685,35.08836381,2105.301829,10.05,0.01885109,10.3050925,10.39,19.25
1,515,2575,06/08/2019 05:20,58.12133333,35.58010559,2134.806335,10.06,0.021720373,10.29759876,10.39,22.18
1,516,2580,06/08/2019 05:25,58.57416667,36.07184737,2164.310842,10.11,0.01931135,10.34703292,10.41,19.72
1,517,2585,06/08/2019 05:30,59.027,36.56358915,2193.815349,10.15,0.022151255,10.39461188,10.41,22.62
1,518,2590,06/08/2019 05:35,59.47983333,37.05533092,2223.319855,10.17,0.030651383,10.3372305,10.37,31.3
1,519,2595,06/08/2019 05:40,59.93266667,37.5470727,2252.824362,10.21,0.040267887,10.40343936,10.41,41.12
1,520,2600,06/08/2019 05:45,60.3855,38.03881448,2282.328869,10.29,0.039210267,10.44906274,10.44,40.04
1,521,2605,06/08/2019 05:50,60.83833333,38.53055626,2311.833375,10.35,0.036017823,10.40508368,10.4,36.78
1,522,2610,06/08/2019 05:55,61.29116667,39.02229803,2341.337882,10.42,0.039455086,10.4769282,10.46,40.29
1,523,2615,06/08/2019 06:00,61.744,39.51403981,2370.842389,10.53,0.046261064,10.48599733,10.45,47.24
1,524,2620,06/08/2019 06:05,61.93916667,40.00407776,2400.244666,10.59,0.056318243,10.48788902,10.44,57.51
1,525,2625,06/08/2019 06:10,62.13433333,40.49411571,2429.646943,10.64,0.066551692,10.51204489,10.46,67.96
1,526,2630,06/08/2019 06:15,62.3295,40.98415367,2459.04922,10.71,0.075776485,10.54120516,10.48,77.38
1,527,2635,06/08/2019 06:20,62.52466667,41.47419162,2488.451497,10.74,0.078224679,10.55337796,10.5,79.88
1,528,2640,06/08/2019 06:25,62.71983333,41.96422957,2517.853774,10.78,0.066532107,10.5172565,10.47,67.94
1,529,2645,06/08/2019 06:30,62.915,42.45426752,2547.256051,10.83,0.062987122,10.54666783,10.48,64.32
1,530,2650,06/08/2019 06:35,63.11016667,42.94430547,2576.658328,10.85,0.072065024,10.54644046,10.5,73.59
1,531,2655,06/08/2019 06:40,63.30533333,43.43434342,2606.060605,10.87,0.100767644,10.5529388,10.5,102.9
1,532,2660,06/08/2019 06:45,63.5005,43.92438138,2635.462883,10.91,0.142386934,10.5651382,10.5,145.4
1,533,2665,06/08/2019 06:50,63.69566667,44.41441933,2664.86516,10.93,0.184985501,10.55708354,10.52,188.9
1,534,2670,06/08/2019 06:55,63.89083333,44.90445728,2694.267437,10.95,0.193309359,10.56917289,10.55,197.4
1,535,2675,06/08/2019 07:00,64.086,45.39449523,2723.669714,10.99,0.158936722,10.55707554,10.54,162.3
1,536,2680,06/08/2019 07:05,64.24891667,45.81173921,2748.704352,11.02,0.140624235,10.56200081,10.54,143.6
1,537,2685,06/08/2019 07:10,64.41183333,46.22898318,2773.738991,11.03,0.154040335,10.58151395,10.56,157.3
1,538,2690,06/08/2019 07:15,64.57475,46.64622716,2798.77363,11.05,0.183516585,10.56402298,10.55,187.4
1,539,2695,06/08/2019 07:20,64.73766667,47.06347114,2823.808268,11.05,0.202122855,10.55394861,10.56,206.4
1,540,2700,06/08/2019 07:25,64.90058333,47.48071511,2848.842907,11.07,0.204571049,10.55886468,10.58,208.9
1,541,2705,06/08/2019 07:30,65.0635,47.89795909,2873.877545,11.08,0.214657606,10.59039714,10.62,219.2
1,542,2710,06/08/2019 07:35,65.22641667,48.31520307,2898.912184,11.1,0.2457007,10.5526181,10.59,250.9
1,543,2715,06/08/2019 07:40,65.38933333,48.73244704,2923.946823,11.1,0.229934334,10.60211106,10.66,234.8
1,544,2720,06/08/2019 07:45,65.55225,49.14969102,2948.981461,11.12,0.205942037,10.58994472,10.65,210.3
1,545,2725,06/08/2019 07:50,65.71516667,49.566935,2974.0161,11.14,0.179893258,10.5653586,10.63,183.7
1,546,2730,06/08/2019 07:55,65.87808333,49.98417898,2999.050739,11.15,0.189294321,10.56760097,10.64,193.3
1,547,2735,06/08/2019 08:00,66.041,50.40142295,3024.085377,11.18,0.186846128,10.57466711,10.66,190.8
1,548,2740,06/08/2019 08:05,66.02041667,50.7536236,3045.217416,11.19,0.174703088,10.60120735,10.71,178.4
1,549,2745,06/08/2019 08:10,65.99983333,51.10582425,3066.349455,11.2,0.194484492,10.6356975,10.71,198.6
1,550,2750,06/08/2019 08:15,65.97925,51.4580249,3087.481494,11.22,0.180480825,10.59064276,10.69,184.3
1,551,2755,06/08/2019 08:20,65.95866667,51.81022555,3108.613533,11.28,0.178032631,10.60043374,10.72,181.8
1,552,2760,06/08/2019 08:25,65.93808333,52.1624262,3129.745572,11.3,0.144149633,10.60561647,10.72,147.2
1,553,2765,06/08/2019 08:30,65.9175,52.51462685,3150.877611,11.42,0.094108558,10.61284029,10.73,96.1
1,554,2770,06/08/2019 08:35,65.89691667,52.86682749,3172.00965,11.44,0.118100854,10.62471909,10.75,120.6
1,555,2775,06/08/2019 08:40,65.87633333,53.21902814,3193.141689,11.41,0.178424342,10.62405307,10.76,182.2
1,556,2780,06/08/2019 08:45,65.85575,53.57122879,3214.273727,11.43,0.25608104,10.5989945,10.73,261.5
1,557,2785,06/08/2019 08:50,65.83516667,53.92342944,3235.405766,11.43,0.317481733,10.60587753,10.75,324.2
1,558,2790,06/08/2019 08:55,65.81458333,54.27563009,3256.537805,11.43,0.349797887,10.63799901,10.8,357.2
1,559,2795,06/08/2019 09:00,65.794,54.62783074,3277.669844,11.44,0.355281841,10.63822528,10.78,362.8
1,560,2800,06/08/2019 09:05,65.73816667,54.8807991,3292.847946,11.44,0.343236729,10.59347288,10.77,350.5
1,561,2805,06/08/2019 09:10,65.68233333,55.13376745,3308.026047,11.45,0.372908834,10.60079708,10.77,380.8
1,562,2810,06/08/2019 09:15,65.6265,55.38673581,3323.204149,11.46,0.398467974,10.64765592,10.8,406.9
1,563,2815,06/08/2019 09:20,65.57066667,55.63970417,3338.38225,11.44,0.334912871,10.62713565,10.8,342
1,564,2820,06/08/2019 09:25,65.51483333,55.89267252,3353.560351,11.46,0.313172913,10.62430693,10.82,319.8
1,565,2825,06/08/2019 09:30,65.459,56.14564088,3368.738453,11.43,0.346957983,10.61607143,10.81,354.3
1,566,2830,06/08/2019 09:35,65.40316667,56.39860924,3383.916554,11.45,0.395236359,10.61755416,10.83,403.6
1,567,2835,06/08/2019 09:40,65.34733333,56.65157759,3399.094656,11.45,0.413450918,10.59046863,10.84,422.2
1,568,2840,06/08/2019 09:45,65.2915,56.90454595,3414.272757,11.44,0.423537476,10.59305623,10.84,432.5
1,569,2845,06/08/2019 09:50,65.23566667,57.15751431,3429.450859,11.44,0.419032799,10.60071261,10.84,427.9
1,570,2850,06/08/2019 09:55,65.17983333,57.41048267,3444.62896,11.43,0.314348045,10.60297312,10.84,321
1,571,2855,06/08/2019 10:00,65.124,57.66345102,3459.807061,11.45,0.257060318,10.59518798,10.88,262.5
1,572,2860,06/08/2019 10:05,65.19466667,57.83310748,3469.986449,11.43,0.392396454,10.58462913,10.85,400.7
1,573,2865,06/08/2019 10:10,65.26533333,58.00276395,3480.165837,11.43,0.507363621,10.59892929,10.89,518.1
1,574,2870,06/08/2019 10:15,65.336,58.17242041,3490.345225,11.42,0.611950447,10.56118293,10.87,624.9
1,575,2875,06/08/2019 10:20,65.40666667,58.34207687,3500.524612,11.44,0.627814741,10.59534542,10.89,641.1
1,576,2880,06/08/2019 10:25,65.47733333,58.51173333,3510.704,11.43,0.422362343,10.5999709,10.9,431.3
1,577,2885,06/08/2019 10:30,65.548,58.6813898,3520.883388,11.44,0.354988058,10.58510587,10.89,362.5
1,578,2890,06/08/2019 10:35,65.61866667,58.85104626,3531.062775,11.43,0.409729664,10.55537477,10.87,418.4
1,579,2895,06/08/2019 10:40,65.68933333,59.02070272,3541.242163,11.43,0.359688589,10.55794107,10.89,367.3
1,580,2900,06/08/2019 10:45,65.76,59.19035918,3551.421551,11.43,0.313564623,10.54831415,10.88,320.2
1,581,2905,06/08/2019 10:50,65.83066667,59.36001564,3561.600939,11.43,0.358905167,10.5652203,10.91,366.5
1,582,2910,06/08/2019 10:55,65.90133333,59.52967211,3571.780326,11.42,0.382799536,10.55727026,10.91,390.9
1,583,2915,06/08/2019 11:00,65.972,59.69932857,3581.959714,11.43,0.421970632,10.53480952,10.91,430.9
1,584,2920,06/08/2019 11:05,65.58316667,59.84234544,3590.540727,11.44,0.426769091,10.54217579,10.91,435.8
1,585,2925,06/08/2019 11:10,65.19433333,59.98536232,3599.121739,11.41,0.411590291,10.53011795,10.92,420.3
1,586,2930,06/08/2019 11:15,64.8055,60.12837919,3607.702752,11.41,0.378784498,10.51787022,10.91,386.8
1,587,2935,06/08/2019 11:20,64.41666667,60.27139607,3616.283764,11.4,0.286144856,10.50787415,10.89,292.2
1,588,2940,06/08/2019 11:25,64.02783333,60.41441294,3624.864777,11.41,0.264404898,10.51008978,10.92,270
1,589,2945,06/08/2019 11:30,63.639,60.55742982,3633.445789,11.38,0.326099374,10.49810848,10.89,333
1,590,2950,06/08/2019 11:35,63.25016667,60.7004467,3642.026802,11.36,0.368012447,10.51020049,10.91,375.8
1,591,2955,06/08/2019 11:40,62.86133333,60.84346357,3650.607814,11.35,0.485819518,10.49289586,10.91,496.1
1,592,2960,06/08/2019 11:45,62.4725,60.98648045,3659.188827,11.36,0.517450178,10.47255225,10.91,528.4
1,593,2965,06/08/2019 11:50,62.08366667,61.12949732,3667.769839,11.35,0.435876371,10.46251158,10.92,445.1
1,594,2970,06/08/2019 11:55,61.69483333,61.2725142,3676.350852,11.34,0.229542623,10.46537257,10.92,234.4
1,595,2975,06/08/2019 12:00,61.306,61.41553107,3684.931864,11.34,0.11741536,10.46052747,10.91,119.9
1,596,2980,06/08/2019 12:05,60.3715,61.41303122,3684.781873,11.31,0.090191449,10.44874145,10.91,92.1
1,597,2985,06/08/2019 12:10,59.437,61.41053138,3684.631883,11.31,0.136119559,10.45170616,10.91,139
1,598,2990,06/08/2019 12:15,58.5025,61.40803153,3684.481892,11.29,0.192330081,10.45005047,10.9,196.4
1,599,2995,06/08/2019 12:20,57.568,61.40553168,3684.331901,11.29,0.253534919,10.44290149,10.91,258.9
1,600,3000,06/08/2019 12:25,56.6335,61.40303184,3684.18191,11.29,0.272826684,10.44289794,10.92,278.6
1,601,3005,06/08/2019 12:30,55.699,61.40053199,3684.031919,11.29,0.232284599,10.45983299,10.94,237.2
1,602,3010,06/08/2019 12:35,54.7645,61.39803214,3683.881928,11.27,0.155803034,10.44783214,10.95,159.1
1,603,3015,06/08/2019 12:40,53.83,61.39553229,3683.731938,11.25,0.14385585,10.4432149,10.95,146.9
1,604,3020,06/08/2019 12:45,52.8955,61.39303245,3683.581947,11.24,0.172646606,10.43344694,10.94,176.3
1,605,3025,06/08/2019 12:50,51.961,61.3905326,3683.431956,11.21,0.184104151,10.44848059,10.96,188
1,606,3030,06/08/2019 12:55,51.0265,61.38803275,3683.281965,11.21,0.146499899,10.43924218,10.97,149.6
1,607,3035,06/08/2019 13:00,50.092,61.38553291,3683.131974,11.19,0.150417009,10.44681553,10.98,153.6
1,608,3040,06/08/2019 13:05,50.04058333,61.128342,3667.70052,11.19,0.13043975,10.46629598,11,133.2
1,609,3045,06/08/2019 13:10,49.98916667,60.87115109,3652.269066,11.18,0.128481195,10.4520815,11.01,131.2
1,610,3050,06/08/2019 13:15,49.93775,60.61396019,3636.837611,11.18,0.135923703,10.44767682,11.01,138.8
1,611,3055,06/08/2019 13:20,49.88633333,60.35676928,3621.406157,11.15,0.135825775,10.46748247,11.04,138.7
