reach,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
1,07/08/2019 03:40,24.31533333,30.38299408,10.14,0,10.84697636,10.23,97.3
1,07/08/2019 03:45,24.11125,30.11703494,10.12,0,10.84052992,10.18,97.3
1,07/08/2019 03:50,23.90716667,29.8510758,10.11,0,10.83264448,10.16,97.3
1,07/08/2019 03:55,23.70308333,29.58511665,10.09,0,10.82457709,10.21,97.3
1,07/08/2019 04:00,23.499,29.31915751,10.08,1.76E-05,10.81574027,10.14,97.3
1,07/08/2019 04:05,26.10233333,29.08614239,10.06,0.000123389,10.80737285,10.2,97.3
1,07/08/2019 04:10,28.70566667,28.85312726,10.04,0.000313369,10.79989597,10.21,97.3
1,07/08/2019 04:15,31.309,28.62011213,10.03,0.000756981,10.79221549,10.17,97.3
1,07/08/2019 04:20,33.91233333,28.38709701,10.01,0.001378823,10.78441074,10.18,97.3
1,07/08/2019 04:25,36.51566667,28.15408188,10.01,0.002291509,10.77598752,10.16,97.3
1,07/08/2019 04:30,39.119,27.92106676,9.99,0.003396134,10.76754568,10.2,97.3
1,07/08/2019 04:35,41.72233333,27.68805163,9.97,0.004562453,10.75954459,10.19,97.3
1,07/08/2019 04:40,44.32566667,27.45503651,9.95,0.006853963,10.75152451,10.12,97.3
1,07/08/2019 04:45,46.929,27.22202138,9.94,0.009518576,10.74366367,10.17,97.3
1,07/08/2019 04:50,49.53233333,26.98900625,9.94,0.015404034,10.73550352,10.17,97.3
1,07/08/2019 04:55,52.13566667,26.75599113,9.94,0.01803829,10.72833801,10.15,97.3
1,07/08/2019 05:00,54.739,26.522976,9.94,0.021044671,10.72087803,10.21,97.3
1,07/08/2019 05:05,55.21925,27.67942959,9.94,0.023463487,10.71399259,10.18,97.3
1,07/08/2019 05:10,55.6995,28.83588318,9.95,0.02421753,10.70791977,10.18,97.3
1,07/08/2019 05:15,56.17975,29.99233677,9.98,0.031904858,10.70158213,10.19,97.3
1,07/08/2019 05:20,56.66,31.14879035,9.99,0.037369226,10.69602901,10.16,97.3
1,07/08/2019 05:25,57.14025,32.30524394,10.02,0.038661872,10.68985328,10.18,97.3
1,07/08/2019 05:30,57.6205,33.46169753,10.05,0.046662568,10.68420047,10.13,97.3
1,07/08/2019 05:35,58.10075,34.61815112,10.09,0.047073865,10.67920899,10.18,97.3
1,07/08/2019 05:40,58.581,35.7746047,10.12,0.049345788,10.67352313,10.19,97.3
1,07/08/2019 05:45,59.06125,36.93105829,10.19,0.051372892,10.66769162,10.17,97.3
1,07/08/2019 05:50,59.5415,38.08751188,10.25,0.050736362,10.66135182,10.15,97.3
1,07/08/2019 05:55,60.02175,39.24396547,10.35,0.054300932,10.65435701,10.17,97.3
1,07/08/2019 06:00,60.502,40.40041905,10.46,0.054281346,10.64729143,10.12,97.3
1,07/08/2019 06:05,61.00558333,41.25145241,10.57,0.057865502,10.63966368,10.18,97.3
1,07/08/2019 06:10,61.50916667,42.10248576,10.65,0.063750959,10.63159613,10.14,97.3
1,07/08/2019 06:15,62.01275,42.95351912,10.71,0.062987122,10.62390764,10.14,97.3
1,07/08/2019 06:20,62.51633333,43.80455247,10.75,0.066708376,10.61495315,10.14,97.3
1,07/08/2019 06:25,63.01991667,44.65558582,10.81,0.076089854,10.6062525,10.17,97.3
1,07/08/2019 06:30,63.5235,45.50661918,10.84,0.082553085,10.59710295,10.18,97.3
1,07/08/2019 06:35,64.02708333,46.35765253,10.88,0.09577333,10.58829135,10.19,97.3
1,07/08/2019 06:40,64.53066667,47.20868589,10.98,0.106545381,10.57943831,10.18,97.3
1,07/08/2019 06:45,65.03425,48.05971924,11.01,0.118198782,10.57072126,10.15,97.3
1,07/08/2019 06:50,65.53783333,48.91075259,11.04,0.143562067,10.56224708,10.13,97.3
1,07/08/2019 06:55,66.04141667,49.76178595,11.07,0.197324396,10.55494597,10.17,97.3
1,07/08/2019 07:00,66.545,50.6128193,11.11,0.235124504,10.54864257,10.12,97.3
1,07/08/2019 07:05,65.83275,51.29925547,11.12,0.212601124,10.54279108,10.21,97.3
1,07/08/2019 07:10,65.1205,51.98569165,11.14,0.245015205,10.53537737,10.16,97.3
1,07/08/2019 07:15,64.40825,52.67212782,11.16,0.240314674,10.52915433,10.19,97.3
1,07/08/2019 07:20,63.696,53.35856399,11.2,0.248638532,10.52231851,10.14,97.3
1,07/08/2019 07:25,62.98375,54.04500017,11.21,0.290061966,10.51542094,10.15,97.3
1,07/08/2019 07:30,62.2715,54.73143634,11.23,0.285263507,10.50886095,10.22,97.3
1,07/08/2019 07:35,61.55925,55.41787251,11.25,0.406106338,10.50224427,10.17,97.3
1,07/08/2019 07:40,60.847,56.10430868,11.26,0.456245341,10.49663225,10.19,97.3
1,07/08/2019 07:45,60.13475,56.79074486,11.28,0.493164099,10.49137872,10.18,97.3
1,07/08/2019 07:50,59.4225,57.47718103,11.28,0.533020689,10.48482497,10.23,97.3
1,07/08/2019 07:55,58.71025,58.1636172,11.28,0.597555069,10.47690429,10.25,97.3
1,07/08/2019 08:00,57.998,58.85005337,11.31,0.621743221,10.46804578,10.24,97.3
1,07/08/2019 08:05,57.96016667,58.81313857,11.34,0.642308047,10.45774842,10.27,97.3
1,07/08/2019 08:10,57.92233333,58.77622376,11.35,0.653373881,10.44669708,10.3,97.3
1,07/08/2019 08:15,57.8845,58.73930895,11.34,0.678835094,10.4341266,10.33,97.3
1,07/08/2019 08:20,57.84666667,58.70239414,11.35,0.699008208,10.42011087,10.28,97.3
1,07/08/2019 08:25,57.80883333,58.66547934,11.35,0.721139877,10.40471114,10.33,97.3
1,07/08/2019 08:30,57.771,58.62856453,11.36,0.733282917,10.38839781,10.32,97.3
1,07/08/2019 08:35,57.73316667,58.59164972,11.36,0.74483839,10.37177001,10.38,97.3
1,07/08/2019 08:40,57.69533333,58.55473492,11.35,0.767949337,10.35488721,10.39,97.3
1,07/08/2019 08:45,57.6575,58.51782011,11.35,0.784401197,10.337919,10.44,97.2
1,07/08/2019 08:50,57.61966667,58.4809053,11.33,0.792235417,10.32174655,10.45,97.2
1,07/08/2019 08:55,57.58183333,58.44399049,11.34,0.820634461,10.30694278,10.36,97.2
1,07/08/2019 09:00,57.544,58.40707569,11.31,0.829447958,10.29473224,10.41,97.2
1,07/08/2019 09:05,57.55141667,58.3697095,11.32,0.825530848,10.28368623,10.44,97.2
1,07/08/2019 09:10,57.55883333,58.3323433,11.32,0.853929893,10.27492061,10.43,97.2
1,07/08/2019 09:15,57.56625,58.29497711,11.3,0.882328937,10.26844019,10.44,97.2
1,07/08/2019 09:20,57.57366667,58.25761092,11.3,0.90387304,10.26472697,10.62,97.2
1,07/08/2019 09:25,57.58108333,58.22024473,11.32,0.918562201,10.26292314,10.47,97.2
1,07/08/2019 09:30,57.5885,58.18287854,11.31,0.781659221,10.2655774,10.44,97.2
1,07/08/2019 09:35,57.59591667,58.14551235,11.31,0.875473996,10.27141452,10.62,97.2
1,07/08/2019 09:40,57.60333333,58.10814616,11.29,0.93423064,10.28322767,10.58,97.2
1,07/08/2019 09:45,57.61075,58.07077997,11.29,0.78733903,10.30137385,10.6,97.2
1,07/08/2019 09:50,57.61816667,58.03341378,11.29,0.727994819,10.32501913,10.62,97.2
1,07/08/2019 09:55,57.62558333,57.99604759,11.3,0.597065431,10.3521603,10.68,97.2
1,07/08/2019 10:00,57.633,57.95868139,11.28,0.616357196,10.38100658,10.71,97.2
1,07/08/2019 10:05,57.54675,57.94458751,11.28,1.086997914,10.41075874,10.79,97.2
1,07/08/2019 10:10,57.4605,57.93049362,11.28,1.225076027,10.44377328,10.85,97.2
1,07/08/2019 10:15,57.37425,57.91639974,11.27,1.214303976,10.47688187,10.71,97.2
1,07/08/2019 10:20,57.288,57.90230585,11.26,1.296563278,10.51064118,10.81,97.2
1,07/08/2019 10:25,57.20175,57.88821197,11.27,1.133023952,10.54900468,10.92,97.2
1,07/08/2019 10:30,57.1155,57.87411808,11.27,0.510301453,10.5866633,10.85,97.2
1,07/08/2019 10:35,57.02925,57.8600242,11.26,0.769907892,10.62220368,10.85,97.2
1,07/08/2019 10:40,56.943,57.84593031,11.26,1.265226401,10.65853399,10.98,97.2
1,07/08/2019 10:45,56.85675,57.83183642,11.26,1.190801318,10.69612566,10.89,97.2
1,07/08/2019 10:50,56.7705,57.81774254,11.28,1.067412366,10.731382,11.03,97.2
1,07/08/2019 10:55,56.68425,57.80364865,11.26,1.202552647,10.76495377,11.09,97.2
1,07/08/2019 11:00,56.598,57.78955477,11.26,1.134003229,10.79742283,11.09,97.2
1,07/08/2019 11:05,56.71391667,57.73802455,11.25,1.227034582,10.82993721,11.18,97.2
1,07/08/2019 11:10,56.82983333,57.68649434,11.24,1.333775819,10.86070814,11.11,97.2
1,07/08/2019 11:15,56.94575,57.63496412,11.23,1.284811949,10.8906271,11.27,97.2
1,07/08/2019 11:20,57.06166667,57.58343391,11.23,1.076225863,10.91943739,11.35,97.2
1,07/08/2019 11:25,57.17758333,57.53190369,11.22,0.896038821,10.94639611,11.34,97.2
1,07/08/2019 11:30,57.2935,57.48037348,11.23,1.069370921,10.97227824,11.33,97.2
1,07/08/2019 11:35,57.40941667,57.42884326,11.23,0.988090897,10.99661367,11.48,97.2
1,07/08/2019 11:40,57.52533333,57.37731305,11.22,0.972422458,11.01895563,11.46,97.2
1,07/08/2019 11:45,57.64125,57.32578283,11.19,1.000821503,11.04149852,11.56,97.2
1,07/08/2019 11:50,57.75716667,57.27425262,11.2,0.968505349,11.06443732,11.53,97.2
1,07/08/2019 11:55,57.87308333,57.2227224,11.2,0.711347103,11.08649149,11.64,97.2
1,07/08/2019 12:00,57.989,57.17119219,11.19,0.418347305,11.10582293,11.61,97.2
1,07/08/2019 12:05,57.51558333,57.20655731,11.15,0.396803202,11.12312976,11.63,97.2
1,07/08/2019 12:10,57.04216667,57.24192243,11.16,0.371537846,11.13915912,11.65,97.2
1,07/08/2019 12:15,56.56875,57.27728756,11.15,0.372321267,11.15455363,11.71,97.2
1,07/08/2019 12:20,56.09533333,57.31265268,11.15,0.42118721,11.16893894,11.71,97.2
1,07/08/2019 12:25,55.62191667,57.3480178,11.12,0.480041781,11.18218016,11.77,97.2
1,07/08/2019 12:30,55.1485,57.38338292,11.13,0.452426159,11.19492598,11.79,97.2
1,07/08/2019 12:35,54.67508333,57.41874805,11.13,0.481804481,11.20547367,11.83,97.2
1,07/08/2019 12:40,54.20166667,57.45411317,11.1,0.641818408,11.21611074,11.84,97.2
1,07/08/2019 12:45,53.72825,57.48947829,11.11,0.831406513,11.22502677,11.9,97.2
1,07/08/2019 12:50,53.25483333,57.52484341,11.13,0.992008006,11.23454563,11.94,97.2
1,07/08/2019 12:55,52.78141667,57.56020854,11.13,1.17121577,11.24379938,12.03,97.2
1,07/08/2019 13:00,52.308,57.59557366,11.15,1.185904931,11.25151604,12.05,97.2
1,07/08/2019 13:05,52.04033333,57.36741753,11.13,1.045868263,11.25875509,12.09,97.2
1,07/08/2019 13:10,51.77266667,57.13926141,11.13,0.945002691,11.26652827,12.13,97.2
1,07/08/2019 13:15,51.505,56.91110528,11.14,0.892121711,11.27302244,12.2,97.2
1,07/08/2019 13:20,51.23733333,56.68294915,11.15,0.826510126,11.27897716,12.18,97.2
1,07/08/2019 13:25,50.96966667,56.45479303,11.16,0.806924578,11.28321939,12.26,97.2
1,07/08/2019 13:30,50.702,56.2266369,11.15,0.875473996,11.28711789,12.25,97.2
1,07/08/2019 13:35,50.43433333,55.99848077,11.14,0.867639776,11.2909733,12.27,97.2
1,07/08/2019 13:40,50.16666667,55.77032465,11.14,0.749538922,11.29518515,12.29,97.2
1,07/08/2019 13:45,49.899,55.54216852,11.11,0.641916336,11.2975912,12.29,97.2
1,07/08/2019 13:50,49.63133333,55.31401239,11.12,0.711445031,11.2994844,12.32,97.2
1,07/08/2019 13:55,49.36366667,55.08585627,11.11,0.870577609,11.30151542,12.34,97.2
1,07/08/2019 14:00,49.096,54.85770014,11.12,0.65778063,11.30327676,12.39,97.2
1,07/08/2019 14:05,50.33008333,54.61029611,11.1,0.631535995,11.30364629,12.35,97.2
1,07/08/2019 14:10,51.56416667,54.36289208,11.11,0.679226805,11.30454183,12.42,97.2
1,07/08/2019 14:15,52.79825,54.11548805,11.11,0.758842057,11.30554809,12.46,97.2
1,07/08/2019 14:20,54.03233333,53.86808402,11.09,0.822593016,11.3061475,12.43,97.2
1,07/08/2019 14:25,55.26641667,53.62067999,11.1,0.931292807,11.3069352,12.39,97.2
1,07/08/2019 14:30,56.5005,53.37327596,11.09,1.03215838,11.30799077,12.4,97.2
1,07/08/2019 14:35,57.73458333,53.12587193,11.09,1.036075489,11.31043853,12.49,97.2
1,07/08/2019 14:40,58.96866667,52.8784679,11.1,1.040971876,11.31148067,12.48,97.2
1,07/08/2019 14:45,60.20275,52.63106387,11.07,1.085039359,11.31249492,12.53,97.2
1,07/08/2019 14:50,61.43683333,52.38365985,11.09,1.095811411,11.31289301,12.51,97.1
1,07/08/2019 14:55,62.67091667,52.13625582,11.08,0.896038821,11.31265987,12.59,97.1
1,07/08/2019 15:00,63.905,51.88885179,11.03,0.519506661,11.31136244,12.54,97.1
1,07/08/2019 15:05,63.87266667,52.40671922,11.04,0.670511236,11.30875488,12.48,97.1
1,07/08/2019 15:10,63.84033333,52.92458666,11.03,1.018448496,11.30641016,12.53,97.1
1,07/08/2019 15:15,63.808,53.4424541,11.14,0.991028729,11.30574282,12.58,97.1
1,07/08/2019 15:20,63.77566667,53.96032154,11.14,0.898976653,11.3049929,12.48,97.1
1,07/08/2019 15:25,63.74333333,54.47818898,11.18,0.671098802,11.30348256,12.53,97.1
1,07/08/2019 15:30,63.711,54.99605641,11.19,0.624191415,11.29946577,12.57,97.1
1,07/08/2019 15:35,63.67866667,55.51392385,11.19,0.52949529,11.29608639,12.59,97.1
1,07/08/2019 15:40,63.64633333,56.03179129,11.18,0.388283489,11.29243982,12.53,97.1
1,07/08/2019 15:45,63.614,56.54965873,11.2,0.332660533,11.28750035,12.64,97.1
1,07/08/2019 15:50,63.58166667,57.06752617,11.21,0.343530512,11.27994053,12.61,97.1
1,07/08/2019 15:55,63.54933333,57.5853936,11.23,0.392004743,11.27364581,12.6,97.1
1,07/08/2019 16:00,63.517,58.10326104,11.22,0.530768351,11.26762788,12.57,97.1
1,07/08/2019 16:05,63.51166667,58.33819195,11.23,0.534979244,11.26292355,12.65,97.1
1,07/08/2019 16:10,63.50633333,58.57312286,11.25,0.551822815,11.25680014,12.63,97.1
1,07/08/2019 16:15,63.501,58.80805376,11.26,0.538015004,11.25177477,12.49,97.1
1,07/08/2019 16:20,63.49566667,59.04298467,11.28,0.520485938,11.24711624,12.52,97.1
1,07/08/2019 16:25,63.49033333,59.27791558,11.29,0.597359214,11.24099998,12.68,97.1
1,07/08/2019 16:30,63.485,59.51284648,11.29,0.538308787,11.23612948,12.58,97.1
1,07/08/2019 16:35,63.47966667,59.74777739,11.3,0.459672812,11.23248294,12.63,97.1
1,07/08/2019 16:40,63.47433333,59.9827083,11.31,0.378099004,11.22863253,12.64,97.1
1,07/08/2019 16:45,63.469,60.2176392,11.29,0.298875462,11.22554429,12.65,97.1
1,07/08/2019 16:50,63.46366667,60.45257011,11.31,0.226898574,11.22084759,12.62,97.1
1,07/08/2019 16:55,63.45833333,60.68750102,11.3,0.170492195,11.21556323,12.63,97.1
1,07/08/2019 17:00,63.453,60.92243192,11.29,0.142680717,11.21017942,12.68,97.1
1,07/08/2019 17:05,63.5015,61.03256679,11.29,0.131321099,11.20503529,12.7,97.1
1,07/08/2019 17:10,63.55,61.14270166,11.28,0.12867705,11.20043428,12.54,97.1
1,07/08/2019 17:15,63.5985,61.25283654,11.26,0.117611216,11.19560671,12.7,97.1
1,07/08/2019 17:20,63.647,61.36297141,11.24,0.109287358,11.19017417,12.63,97.1
1,07/08/2019 17:25,63.6955,61.47310628,11.22,0.109776997,11.1848674,12.62,97.1
1,07/08/2019 17:30,63.744,61.58324115,11.2,0.120255265,11.17835737,12.59,97.1
1,07/08/2019 17:35,63.7925,61.69337602,11.17,0.133083799,11.17300809,12.62,97.1
1,07/08/2019 17:40,63.841,61.80351089,11.18,0.15727195,11.16775235,12.68,97.2
1,07/08/2019 17:45,63.8895,61.91364576,11.16,0.165595808,11.16380373,12.57,97.1
1,07/08/2019 17:50,63.938,62.02378063,11.13,0.163735181,11.15919238,12.67,97.1
1,07/08/2019 17:55,63.9865,62.1339155,11.14,0.158936722,11.15518459,12.67,97.1
1,07/08/2019 18:00,64.035,62.24405037,11.12,0.153256913,11.15124763,12.68,97.1
1,07/08/2019 18:05,64.04075,62.32211781,11.13,0.130537677,11.14627289,12.59,97.1
1,07/08/2019 18:10,64.0465,62.40018524,11.1,0.110364563,11.1416229,12.64,97.1
1,07/08/2019 18:15,64.05225,62.47825267,11.11,0.100865572,11.13609761,12.49,97.1
1,07/08/2019 18:20,64.058,62.5563201,11.09,0.107818442,11.13067193,12.59,97.1
1,07/08/2019 18:25,64.06375,62.63438753,11.09,0.114281673,11.12625408,12.62,97.1
1,07/08/2019 18:30,64.0695,62.71245497,11.09,0.10830808,11.12042491,12.59,97.1
1,07/08/2019 18:35,64.07525,62.7905224,11.08,0.103509621,11.11599284,12.59,97.1
1,07/08/2019 18:40,64.081,62.86858983,11.09,0.09185622,11.11105976,12.62,97.1
1,07/08/2019 18:45,64.08675,62.94665726,11.15,0.060519343,11.10287715,12.61,97.2
1,07/08/2019 18:50,64.0925,63.0247247,11.15,0.051637297,11.09486813,12.54,97.2
1,07/08/2019 18:55,64.09825,63.10279213,11.15,0.036458498,11.08645587,12.56,97.2
1,07/08/2019 19:00,64.104,63.18085956,11.17,0.02538287,11.08493723,12.49,97.2
1,07/08/2019 19:05,64.10441667,63.22113727,11.17,0.023923747,11.08303453,12.46,97.2
1,07/08/2019 19:10,64.10483333,63.26141497,11.17,0.025774581,11.08373545,12.58,97.2
1,07/08/2019 19:15,64.10525,63.30169268,11.17,0.029858168,11.08504572,12.51,97.2
1,07/08/2019 19:20,64.10566667,63.34197038,11.17,0.032453253,11.08650326,12.49,97.2
1,07/08/2019 19:25,64.10608333,63.38224809,11.19,0.03028905,11.08736232,12.44,97.2
1,07/08/2019 19:30,64.1065,63.4225258,11.19,0.023669135,11.08935232,12.54,97.2
1,07/08/2019 19:35,64.10691667,63.4628035,11.18,0.020163322,11.09146006,12.52,97.2
1,07/08/2019 19:40,64.10733333,63.50308121,11.18,0.019144873,11.09451993,12.48,97.2
1,07/08/2019 19:45,64.10775,63.54335891,11.19,0.017715128,11.09671385,12.39,97.2
1,07/08/2019 19:50,64.10816667,63.58363662,11.16,0.015492168,11.09936849,12.45,97.2
1,07/08/2019 19:55,64.10858333,63.62391433,11.15,0.01447372,11.10295596,12.45,97.2
1,07/08/2019 20:00,64.109,63.66419203,11.14,0.014816467,11.10688166,12.43,97.2
1,07/08/2019 20:05,64.11333333,63.6836085,11.12,0.014307243,11.11183792,12.41,97.2
1,07/08/2019 20:10,64.11766667,63.70302498,11.14,0.014111387,11.11708152,12.37,97.2
1,07/08/2019 20:15,64.122,63.72244145,11.11,0.013827397,11.12199244,12.35,97.2
1,07/08/2019 20:20,64.12633333,63.74185792,11.11,0.012681642,11.12720683,12.27,97.2
1,07/08/2019 20:25,64.13066667,63.76127439,11.1,0.010585989,11.13268986,12.33,97.2
1,07/08/2019 20:30,64.135,63.78069087,11.07,0.008255308,11.13640483,12.35,97.2
1,07/08/2019 20:35,64.13933333,63.80010734,11.08,0.006637542,11.14098867,12.34,97.2
1,07/08/2019 20:40,64.14366667,63.81952381,11.05,0.004951227,11.14455606,12.29,97.2
1,07/08/2019 20:45,64.148,63.83894028,11.05,0.003823099,11.14718955,12.3,97.2
1,07/08/2019 20:50,64.15233333,63.85835675,11.07,0.002682241,11.1495846,12.2,97.2
1,07/08/2019 20:55,64.15666667,63.87777323,11.05,0.001710798,11.1511884,12.24,97.2
1,07/08/2019 21:00,64.161,63.8971897,11.07,0.00101649,11.1513532,12.24,97.2
1,07/08/2019 21:05,64.13866667,63.90870825,11.08,0.000507266,11.15020962,12.23,97.2
1,07/08/2019 21:10,64.11633333,63.92022681,11.06,0.000187042,11.14785919,12.12,97.2
1,07/08/2019 21:15,64.094,63.93174537,11.06,1.96E-05,11.14444701,12.15,97.2
1,07/08/2019 21:20,64.07166667,63.94326392,11.06,0,11.13934095,12.12,97.2
1,07/08/2019 21:25,64.04933333,63.95478248,11.06,0,11.13521893,12.14,97.2
1,07/08/2019 21:30,64.027,63.96630103,11.04,0,11.13009457,12.01,97.2
1,07/08/2019 21:35,64.00466667,63.97781959,11.04,0,11.12348618,12.1,97.2
1,07/08/2019 21:40,63.98233333,63.98933814,11.02,0,11.11789354,12.06,97.2
1,07/08/2019 21:45,63.96,64.0008567,11.02,0,11.11142723,12.06,97.2
1,07/08/2019 21:50,63.93766667,64.01237525,11.02,0,11.10601941,11.96,97.2
1,07/08/2019 21:55,63.91533333,64.02389381,11.01,0,11.09912602,12.07,97.2
1,07/08/2019 22:00,63.893,64.03541236,11.01,0,11.0932563,11.97,97.2
1,07/08/2019 22:05,61.5925,64.0291942,11.01,0,11.08656372,12.04,97.2
1,07/08/2019 22:10,59.292,64.02297605,11.02,0,11.08027108,12,97.2
1,07/08/2019 22:15,56.9915,64.01675789,11.03,0,11.07441179,11.95,97.2
1,07/08/2019 22:20,54.691,64.01053973,11.02,0,11.06833596,11.89,97.2
1,07/08/2019 22:25,52.3905,64.00432157,11.04,0,11.06332724,11.95,97.2
1,07/08/2019 22:30,50.09,63.99810341,11.03,0,11.06241483,11.89,97.2
1,07/08/2019 22:35,47.7895,63.99188526,11.03,0,11.06159727,11.9,97.2
1,07/08/2019 22:40,45.489,63.9856671,11.04,0,11.06082893,11.96,97.2
1,07/08/2019 22:45,43.1885,63.97944894,11.02,0,11.06134409,11.79,97.2
1,07/08/2019 22:50,40.888,63.97323078,11.02,0,11.06192354,11.89,97.2
1,07/08/2019 22:55,38.5875,63.96701262,11.02,0,11.06240721,11.8,97.2
1,07/08/2019 23:00,36.287,63.96079446,11.01,0,11.06291098,11.82,97.2
1,07/08/2019 23:05,35.4145,62.76735214,11,0,11.06337025,11.83,97.2
1,07/08/2019 23:10,34.542,61.57390981,10.99,0,11.06506012,11.78,97.2
1,07/08/2019 23:15,33.6695,60.38046749,10.98,0,11.06666196,11.78,97.2
1,07/08/2019 23:20,32.797,59.18702516,10.98,0,11.06750054,11.73,97.2
1,07/08/2019 23:25,31.9245,57.99358284,10.97,0,11.06829849,11.71,97.3
1,07/08/2019 23:30,31.052,56.80014051,10.94,0,11.06973057,11.67,97.2
1,07/08/2019 23:35,30.1795,55.60669819,10.92,0,11.06903761,11.7,97.2
1,07/08/2019 23:40,29.307,54.41325586,10.91,0,11.06766711,11.6,97.2
1,07/08/2019 23:45,28.4345,53.21981354,10.91,0,11.06572737,11.61,97.2
1,07/08/2019 23:50,27.562,52.02637121,10.9,0,11.06248778,11.63,97.2
1,07/08/2019 23:55,26.6895,50.83292889,10.89,0,11.0608088,11.58,97.3
2,05/08/2019 00:00,72.29915761,66.42835613,,3.82E-05,,12.54,98.1
2,05/08/2019 00:05,70.18978308,66.55055968,,3.72E-05,,12.46,98.1
2,05/08/2019 00:10,68.08040855,66.67276323,,3.72E-05,,12.39,98.1
2,05/08/2019 00:15,65.97103402,66.79496679,,4.11E-05,,12.35,98.1
2,05/08/2019 00:20,63.86165949,66.91717034,,3.82E-05,,12.37,98.1
2,05/08/2019 00:25,61.75228496,67.03937389,,3.82E-05,,12.38,98.1
2,05/08/2019 00:30,59.64291043,67.16157745,,3.92E-05,,12.31,98.1
2,05/08/2019 00:35,57.5335359,67.283781,,4.02E-05,,12.28,98.1
2,05/08/2019 00:40,55.42416137,67.40598455,,3.72E-05,,12.24,98.1
2,05/08/2019 00:45,53.31478684,67.52818811,,3.82E-05,,12.08,98.1
2,05/08/2019 00:50,51.20541231,67.65039166,,4.21E-05,,12.11,98.1
2,05/08/2019 00:55,49.09603778,67.77259521,,4.02E-05,,12.12,98.1
2,05/08/2019 01:00,46.98666326,67.89479877,,3.82E-05,,12,98.1
2,05/08/2019 01:05,45.91581296,67.46088648,,3.72E-05,,12.07,98.1
2,05/08/2019 01:10,44.84496267,67.0269742,,3.43E-05,,12.03,98.1
2,05/08/2019 01:15,43.77411238,66.59306192,,3.43E-05,,11.99,98.1
2,05/08/2019 01:20,42.70326209,66.15914963,,3.33E-05,,11.85,98.1
2,05/08/2019 01:25,41.6324118,65.72523735,,3.62E-05,,11.83,98.1
2,05/08/2019 01:30,40.56156151,65.29132507,,3.92E-05,,11.84,98.1
2,05/08/2019 01:35,39.49071122,64.85741278,,3.62E-05,,11.71,98.1
2,05/08/2019 01:40,38.41986093,64.4235005,,3.33E-05,,11.71,98.1
2,05/08/2019 01:45,37.34901063,63.98958821,,3.13E-05,,11.8,98.1
2,05/08/2019 01:50,36.27816034,63.55567593,,2.84E-05,,11.73,98.1
2,05/08/2019 01:55,35.20731005,63.12176365,,2.94E-05,,11.67,98.1
2,05/08/2019 02:00,34.13645976,62.68785136,,3.33E-05,,11.68,98.1
2,05/08/2019 02:05,33.56185162,62.10125547,,2.84E-05,,11.6,98.1
2,05/08/2019 02:10,32.98724349,61.51465957,,3.23E-05,,11.5,98.1
2,05/08/2019 02:15,32.41263535,60.92806367,,2.55E-05,,11.63,98.1
2,05/08/2019 02:20,31.83802722,60.34146777,,2.64E-05,,11.56,98.1
2,05/08/2019 02:25,31.26341908,59.75487187,,3.04E-05,,11.76,98.1
2,05/08/2019 02:30,30.68881094,59.16827598,,2.84E-05,,11.8,98.1
2,05/08/2019 02:35,30.11420281,58.58168008,,3.04E-05,,11.75,98.1
2,05/08/2019 02:40,29.53959467,57.99508418,,3.23E-05,,11.87,98.1
2,05/08/2019 02:45,28.96498653,57.40848828,,3.04E-05,,11.56,98.1
2,05/08/2019 02:50,28.3903784,56.82189239,,2.94E-05,,11.45,98.1
2,05/08/2019 02:55,27.81577026,56.23529649,,3.13E-05,,11.69,98.1
2,05/08/2019 03:00,27.24116213,55.64870059,,3.53E-05,,11.91,98.1
2,05/08/2019 03:05,26.9486832,55.07301897,,2.74E-05,,11.56,98.1
2,05/08/2019 03:10,26.65620428,54.49733736,,3.13E-05,,11.8,98.1
2,05/08/2019 03:15,26.36372536,53.92165574,,3.72E-05,,11.98,98.1
2,05/08/2019 03:20,26.07124644,53.34597412,,3.23E-05,,11.95,98.1
2,05/08/2019 03:25,25.77876752,52.7702925,,3.33E-05,,11.84,98.1
2,05/08/2019 03:30,25.48628859,52.19461089,,3.43E-05,,11.78,98.1
2,05/08/2019 03:35,25.19380967,51.61892927,,4.11E-05,,11.9,98.1
2,05/08/2019 03:40,24.90133075,51.04324765,,5.19E-05,,11.66,98.1
2,05/08/2019 03:45,24.60885183,50.46756603,,6.66E-05,,11.87,98
2,05/08/2019 03:50,24.3163729,49.89188442,,9.30E-05,,12.03,98
2,05/08/2019 03:55,24.02389398,49.3162028,,0.000130244,,11.83,98
2,05/08/2019 04:00,23.73141506,48.74052118,,0.000200752,,11.73,98
2,05/08/2019 04:05,23.55503769,48.24160075,,0.000307493,,11.73,98
2,05/08/2019 04:10,23.37866031,47.74268032,,0.000480825,,11.74,98
2,05/08/2019 04:15,23.20228294,47.24375989,,0.000816717,,11.84,98
2,05/08/2019 04:20,23.02590557,46.74483945,,0.001255434,,11.83,98
2,05/08/2019 04:25,22.8495282,46.24591902,,0.001740176,,11.74,98
2,05/08/2019 04:30,22.67315082,45.74699859,,0.002293468,,11.75,98
2,05/08/2019 04:35,22.49677345,45.24807816,,0.003175797,,11.64,98
2,05/08/2019 04:40,22.32039608,44.74915773,,0.004386183,,11.66,98
